,id,expression,emotion,score
154,40154,<subject> <subject> sadly not !! one less hour drinking time 😢🍻,sadness,0.667
155,40155,i was in the dark room for 58 minutes and failed every time i tried developing a photo i'm so frustrated with myself :'),sadness,0.667
156,40156,mixed emotions. sadness anxietymaybe missingfriends growingupsucks lostfriends wheresthetruefriends complications,sadness,0.667
157,40157,"<subject> thank you, i shall mourn her",sadness,0.667
158,40158,making that yearly transition from excited and hopeful college returner to sick and exhausted pessimist. college,sadness,0.667
159,40159,"<subject> but this is no easy ride for a child cries: \n'oh, find me...find me, nothing more, \nwe are on a sullen misty moor...'",sadness,0.667
160,40160,"had to give my 11yo afam son this advice today: 'be polite, no sudden movements, keep hands where they can see them'. sadness",sadness,0.667
161,40161,man southampton will wipe the floor with  west ham on sunday. so disheartened,sadness,0.667
162,40162,<subject> quite simply the worst airline worstairline i've ever used! shocking appauling dire dismal beyondajoke useless,sadness,0.667
163,40163,hate knowing i have to get up at half 5 for gym in the morning it's so depressing,sadness,0.667
164,40164,<subject> tried 2 get earlier flt 2day  <subject> turnd away bcuz it was 2 late then agent let other pas on silvereliteleftbehind unhappy,sadness,0.667
165,40165,love all the ex united managers on twitter who form our fanbase. honestly i despair at times. just back the fucking team eh mufc,sadness,0.667
166,40166,can we go back 2 weeks and start again ?? this is seriously dreadful,sadness,0.667
167,40167,i'm honestly upset that they rewarded nicole 500k. depressing paulwasrobbed rewardhardwork bitterjury bb18,sadness,0.667
168,40168,i haven't watched my favorite youtubers in months and it's honestly made my depression so much worse,sadness,0.667
169,40169,"<subject> endtrumpweek please, it's depressing me.",sadness,0.667
170,40170,<subject> i think sadness is felt very strongly physically and mentally.  it feels like it takes over and it's hard to focus at work mhchat,sadness,0.667
171,40171,<subject> it's old sadly,sadness,0.667
172,40172,<subject> sadly not :(,sadness,0.667
173,40173,"terencecutcher tulsa the man onthe helicopter said he looks like a bad dude, that is the problem, when they see black they see bad, sad",sadness,0.667
174,40174,<subject> some don't see the difference between courting and appealing to a women vs deception &amp; pressure it's depressing,sadness,0.667
175,40175,it's way too hard not to get discouraged.,sadness,0.667
176,40176,as a very depressed and suicidal person seeing someone sing about their own depressing life yet having fun is very relatable and encouraging,sadness,0.667
177,40177,i've returned from the dead with a desire to clean the apartment and eat something that isn't garbage. managing depression,sadness,0.667
178,40178,<subject> poor service tonight to find season ticket holders in the seats we purchased online. forced to move further away unhappy,sadness,0.667
179,40179,even a pencil✏ never stayed  with me until it's end ⚫ 😞,sadness,0.667
180,40180,so gutted i dropped one of my earrings down the sink at school,sadness,0.667
181,40181,having holiday blues! wanttogobacktominehead.,sadness,0.6609999999999999
182,40182,i'd rather die alone then end up with somebody who can't be sober,sadness,0.66
183,40183,i don't think it's fully sunk in that val is gone yet,sadness,0.654
184,40184,hate being sober so i popped two,sadness,0.653
185,40185,"it's pretty clear i can't stand <subject>, no tolerance for habitual liars. not a trump fan either so what's a citizen to do? despair",sadness,0.6459999999999999
186,40186,"<subject> hard to tell in your pic. my mistake then. either way, nothing i said initially was about race. u took it there. sad ignorant",sadness,0.6459999999999999
187,40187,"<subject> \n— momentarily before it disappeared, only solemnity and anxiety lacing his features. \n\n'i ran out to get you before —",sadness,0.6459999999999999
188,40188,all the 'juniors' are now wearing purple at ollafest while i'm here fighting with my alarm about when i need to wake up for german sadness,sadness,0.6459999999999999
189,40189,the fact i haven't had to wear a bra for a week and knowing i'll have to start wearing one again after tomorrow is depressing 🙄🙄,sadness,0.6459999999999999
190,40190,liam is too distant makes me mourn 😪,sadness,0.6459999999999999
191,40191,it's now september and we're still battling a situation that was said to be handled march of this year. <subject> this is unacceptable ,sadness,0.6459999999999999
192,40192,this weather got me fucked up. like you either be sunny and hot or gloomy and cold. no in between.,sadness,0.6459999999999999
193,40193,<subject> why do i have 2 wait 48 hours to call you back to cancel an order i just placed after already spending 2 hours on the phone?! sad,sadness,0.6459999999999999
194,40194,life is too short so dont shoot it in with worries sadness and grief.,sadness,0.6459999999999999
195,40195,brb going to sulk in bed until friday,sadness,0.6459999999999999
196,40196,"<subject> nooooooooooooooooooooo. we have stupid, dismal, lame winters where we maybe get some dangerous ice once.",sadness,0.6459999999999999
197,40197,ripkara i could have seen her at a local mall or any school football games. im disheartened,sadness,0.6459999999999999
198,40198,<subject> great programme tonight sad upsetting extremeworld,sadness,0.6459999999999999
199,40199,my friends tell me i'm pretty. trigger tells my i'm ugly. i first was confused but then realised i'm both. pretty ugly. tru sad tumblr,sadness,0.64
200,40200,"but when my mom told me yesterday that it was looking grim and i started driving out there, i was told to turn around b/c she was too sick",sadness,0.64
201,40201,isn't the whole 'it's been hijacked' argument the same argument used to ban or discourage the display of the st george's cross? shame <subject>,sadness,0.636
202,40202,i don't want the pity of my instructors but i'd like some understanding. i'm truly trying despite all circumstances that make me discouraged,sadness,0.625
203,40203,<subject> mhchat childhood experiences inform adult relationships. we have associative memories not a question of ability to process sadness,sadness,0.625
204,40204,"if payet goes either in jan or @ the seasons end, can't say i blame him. the boy must b so disheartened by what he's seeing at the mo.",sadness,0.625
205,40205,<subject> can't cope wi her sour face and tiny pout 😡😡,sadness,0.625
206,40206,"there's many things i don't care about, and many things i do that i don't speak on because it's such a heaviness even when released...",sadness,0.625
207,40207,<subject> has providing customers w/equipment that doesn't deliver speeds of internet services that they have been charging.  scam,sadness,0.625
208,40208,"<subject> flirt, simper, pout, repeat. yuck.",sadness,0.625
209,40209,<subject> bc it's a gloomy day tony,sadness,0.625
210,40210,<subject> my heart actually sunk looooool i was so confused,sadness,0.625
211,40211,<subject> <subject> it's ms btw. we were lied to by remain. dry your remainer tears; just accept you lost,sadness,0.625
212,40212,i cant stop. i finished - dejected. luckily no one is in the bathroom. so i go to a stall and wait until my pants are dry.,sadness,0.625
213,40213,i wonder what would happen if i were a father. weary,sadness,0.625
214,40214,<subject> this is so absurd i could laugh right now (if i also didn't feel like crying for the future of our country). despair wakeupcall,sadness,0.625
215,40215,<subject> i couldn't get on with it either. bits started drooping that shouldn't droop. gp said mooncup alone to blame.,sadness,0.625
216,40216,<subject> it happens and vegas isn't the only origin thats prevelant sadly,sadness,0.625
217,40217,i'll just have to eat my way to sobriety. this'll be a hell of a journey back to sober,sadness,0.625
218,40218,when you have 15 doe run the opposite side of you 🙁 ,sadness,0.625
219,40219,"<subject> \noh, i'm sorry about it, do not be sad yourself there is nothing important in the world to grieve about it",sadness,0.625
220,40220,"because of 'failure of delivery on time', a customer has to pay 16k rupees more! - not good <subject> <subject> unhappy",sadness,0.625
221,40221,<subject> <subject> genuinely grim stuff. over a century of history sold off by some porn baron twats for a minty new stadium. urgh,sadness,0.624
222,40222,it's sad when your man leaves work a little bit late and your worst fear is 'oh no!! did he get stopped by the police?!?! '  ourworld,sadness,0.618
223,40223,"<subject> at least in crystal every part of it is portrayed as being wrong, the dark atmosphere, the fact that mamoru is brainwashed",sadness,0.613
224,40224,"way too cool to die young, way too young to die sober.. tunechi",sadness,0.604
225,40225,<subject> <subject> <subject> <subject> take 2k out of it the numbers on madden are low and have dropped and people are unhappy,sadness,0.604
226,40226,i have no clue where my charger is... lost,sadness,0.604
227,40227,<subject> this is the most grim piece of laughter i was stricken with all day.,sadness,0.604
228,40228,some moving clips on youtube tonight of the vigil held at tulsa metropolitan baptist church for terencecruther justice anger sadness,sadness,0.604
229,40229,"having a nail half hanging off is absolutely fucking grim, even with my acrylic holding it on 😷😷",sadness,0.604
230,40230,lost: geelong football team. \nlast seen entering through the banner not sure where they've been since... unhappy playwithsomeheart,sadness,0.604
231,40231,<subject> always unhappy and easily offended.,sadness,0.604
232,40232,what a sad day...1st day of fall...i don't dislike fall...i just love summer firstdayoffall goodbyesummer sadness bathingsuitsforever,sadness,0.604
233,40233,<subject> i'm not there yet. hasn't sunk in yet. rest up.,sadness,0.604
